X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.5,0.8,0.9,0.5,0.0,0.0,-0.18592905687856898,1.0699395628890798,0.9742337090752791,0.844055801451373,0.5687844064118524
0.1,0.7,0.6,0.9,0.2,0.4,-0.7289011405032753,1.8870991574298184,1.4300395854966022,2.4259445366951087,2.3119574802684975
0.5,0.2,0.4,1.0,0.2,0.4,0.44701403493430375,0.630288507275038,0.35066811854493823,1.3462033077631768,0.9649737462657033
0.7,0.7,0.9,0.1,0.7,0.0,-0.6143211818804846,1.7742070344449847,1.5967606697545218,0.4201306348605591,0.28913249730216506
0.6,0.9,0.9,0.7,0.6,0.9,-1.4728841744358412,2.301308117727019,2.3087787488923612,2.59517992685083,2.308777024104869
0.1,0.0,0.1,0.8,0.8,0.3,1.3511452713832413,-0.21842582867254934,-0.385909135227976,2.213087875773315,1.9952988283642439
1.0,0.9,0.8,0.7,0.3,0.6,-0.5218439446433579,1.4274664591143407,1.4402507453720248,1.7066538330995134,1.4366231371105118
0.5,0.1,0.9,0.3,0.4,0.8,-1.2746026902341792,2.258682944170679,2.322864594512618,1.2468674758247962,1.2199811280675712
0.1,1.0,0.4,0.0,0.3,0.9,0.5498368426350302,0.4963915322560758,0.3461478645140092,1.9950396349200985,1.9529717421621042
0.2,0.0,0.4,0.9,0.2,0.7,0.28251843322630127,0.6383303087731096,0.47746249889209186,1.764814261793151,1.3613225907712314
0.7,1.0,0.9,0.8,0.6,0.9,-1.8243504459520385,2.8147728160517986,2.439028082179143,2.8260593018568723,2.476110771792236
0.3,0.7,0.7,0.4,0.5,0.9,-1.4775237853005276,2.3866044782105864,2.2937394682076966,2.7063573021404594,2.5577050070894187
0.3,0.6,0.8,0.0,0.2,1.0,-1.2775442768574055,2.298624996470474,2.208817943858735,2.57796492226436,2.3176740812088545
0.7,0.7,0.9,0.7,0.3,1.0,-1.8768644555803298,2.6084341841721956,2.751857873235701,1.9887847210349103,1.7206514173100371
0.0,0.8,0.7,0.7,0.1,0.1,-0.00278169866406254,0.921664786463386,1.216784087108418,2.5330697930197656,2.0348548967866376
0.3,0.0,0.8,0.6,0.4,0.5,-0.5580584720514414,1.5812727579086459,1.4278446100648352,1.0919746314672734,0.9631301363169604
0.6,0.2,0.5,0.7,0.8,0.4,-0.2337073863101123,1.4349385038865272,1.1940395326115816,2.1926989591726738,1.8930917599794657
0.4,0.7,0.7,0.4,0.9,0.0,-0.7039487319771477,1.6309299603999579,1.6874017338142886,1.7271681790481064,1.1718057019685069
0.2,0.0,1.0,0.7,0.1,0.7,-1.0147228796580396,1.9032663321214165,1.66213128811306,2.059018095526504,1.97484088870041
0.9,0.8,1.0,0.4,0.0,0.1,0.12118322940907514,0.9763336344976252,0.8118123473583287,1.3213854305877657,0.9869330828747181
0.9,0.8,0.2,0.3,0.1,0.2,1.896550542970102,-0.9104462642882257,-1.2496732377560804,0.8334797215863087,0.7166380398542905
0.7,0.2,1.0,0.6,0.0,0.9,-1.3338933144634553,2.3393960863847014,2.135478703648468,2.886074107252556,2.6998699690435366
0.2,0.6,0.6,0.2,0.7,0.7,-1.1397876981463155,2.143694132966003,2.1450941712621017,3.1488733840005216,3.0462812254843112
0.0,0.6,0.5,0.1,1.0,0.4,0.032477942462563025,0.8581222051594719,0.8431117557482196,1.5893457476996198,1.472137690212143
0.6,0.0,0.6,0.5,0.1,0.2,0.16278269121044547,0.7019396974649709,0.5348976942714925,2.2683603891655255,1.935094817738071
0.1,0.5,0.4,1.0,0.0,0.7,-0.066798382348674,1.0223144237713468,0.9337670215480819,2.6924128248067905,2.36104010578761
0.8,0.9,0.5,0.7,0.0,0.9,-0.24797924782580963,0.9980326599871188,1.0242105120516243,3.573911766216365,3.6039658156335843
0.3,0.9,0.1,0.4,0.4,0.6,1.0693467753317372,0.08005005768009743,-0.13021699836855002,1.9358308441469887,1.6390876610752334
0.8,0.8,0.9,0.2,0.7,0.5,-0.7204543180366466,1.725753454182882,1.7861730952750388,1.1418620899785146,0.9278230886001785
0.5,0.4,0.5,0.8,0.5,0.8,-0.4701867648585739,1.3211603399256264,1.1605960607049772,2.4565418131430947,2.060715007971011
0.1,0.1,0.8,0.7,0.0,1.0,-1.4156341559419148,2.2094782603703913,2.2663997187250318,3.659220157916414,3.508676513823985
0.3,0.4,0.2,0.0,0.3,0.5,1.7480572574307303,-0.7110625363842012,-0.773105406126319,-0.0032342015606822427,-0.0038678705594387165
0.1,0.2,0.4,0.3,0.0,0.6,0.5475109224260928,0.49538774673420394,0.4400020033696861,1.7862215683085907,1.5699817945437013
0.0,0.7,0.2,1.0,0.8,0.3,0.3483542903039871,0.24720726950581415,0.4607462014922178,1.5631670621505123,1.5225794562586126
0.0,0.8,0.4,0.2,0.9,0.0,1.3333339251164904,-0.2843271411795346,-0.511641269515313,0.29977088772611415,0.25816702434502675
0.3,0.8,0.1,1.0,0.4,0.3,0.9947502942561589,-0.06739901644669438,-0.2128199475006327,1.3442724755141335,0.8668700289578593
0.3,1.0,0.6,0.7,0.3,0.5,-0.5787743669893104,1.5909848688096508,1.4417986386017057,2.6718331715157553,2.4514048852990915
0.3,0.2,0.4,0.4,0.0,0.3,1.1359502179918377,-0.21546879046370337,-0.3646276077677084,1.4066901600244541,1.033558884322499
0.3,0.8,0.3,0.5,0.6,0.7,0.5078916603196785,0.5372317503731704,0.3272092149507427,1.1827276655406338,1.2071236771047276
0.5,0.1,0.7,0.0,1.0,1.0,-1.1616894437362102,2.1657563369434447,2.154848002934776,2.916352184205762,2.6462234176300385
0.2,0.8,0.2,0.1,0.4,0.0,2.010109048129181,-1.1025498654152197,-1.021525383220241,-0.3715449187305539,-0.4752791145027908
0.4,0.1,0.7,0.3,0.1,0.6,-0.7786406046245207,1.7037357648476963,1.6332402253457814,2.596557486087094,2.4437474804504418
0.6,0.9,1.0,0.6,0.9,0.6,-1.1266198128004121,2.2648440045964566,2.123914607056948,1.8951479153060438,1.6965209335868
0.0,0.0,0.2,0.9,0.6,0.0,1.6114171715884251,-0.4959080082420188,-0.7757462408263474,1.1860459486936041,0.7927989613662586
0.6,0.7,0.0,0.3,0.9,0.0,0.9019860649892859,0.27732675854395883,0.07335097160692089,1.2669034952484712,1.0055717423350365
0.3,1.0,0.4,0.7,0.5,0.3,0.7291146098588552,0.3567744558982843,0.08142310847825673,1.2888196911711975,1.0241700516331418
0.8,0.8,0.0,0.6,0.7,0.9,0.24496106262856013,0.8128986145489538,0.7581233538901981,3.1341997662275234,3.1706765723867676
0.5,0.4,0.9,1.0,0.5,0.2,-0.6643719930547022,1.7379347786175496,1.620895766632847,0.49230114286788657,0.36819175630581424
0.5,0.6,0.6,0.8,1.0,0.7,-1.7324095773712689,2.6020705048203627,2.7131650712419955,2.845486483344442,2.5781306064105856
0.7,0.7,0.2,0.6,0.0,0.5,0.5525216972460566,0.46085232997881537,0.5946398265606762,1.4977703741851276,1.4142504165950531
0.2,0.1,1.0,0.8,0.5,0.9,-1.762546312881156,2.576236647474061,2.4542132280237476,2.4557028892703725,2.1166253801312873
0.4,0.9,0.1,0.2,0.0,1.0,1.2940808385307567,-0.10305651614057693,-0.14810516946062832,3.6069825305425334,3.2807326523540237
0.4,0.7,0.0,0.6,0.2,0.4,0.4588171739550312,0.33255487032901737,0.20937680084831056,1.7025332490886822,1.6228173544495295
0.3,0.6,0.7,0.6,0.3,0.0,-0.5742701342323829,1.6234274573293235,1.6093143625372883,1.5971819151480855,1.1668610154169805
0.6,0.4,0.7,0.6,0.2,1.0,-0.9127414987299892,1.795746222154704,2.1012094599434823,3.2384229566113927,3.104745770190772
0.9,1.0,0.5,0.9,0.9,0.9,-0.7190150425981422,1.7744884950972182,1.7708721293212264,3.422405000062993,3.237042048595219
0.8,0.6,0.4,0.2,1.0,0.9,-0.43145355694195936,1.2818748326404823,1.1474654944042972,1.672164927134653,1.4764065156362884
0.4,0.0,0.0,0.3,1.0,0.4,1.1739792949528889,-0.22713188364558004,-0.42778137732557625,1.3791097134083767,1.3248163750186188
0.9,0.3,0.9,0.1,0.2,0.5,-0.0016209854021713016,1.0857657456697085,1.0211593064695537,0.5110705228851713,0.1242314785633824
0.4,0.0,0.8,0.2,0.3,0.9,-0.8107064923057656,1.5951894268547995,1.5782196759498688,1.7212564556124539,1.5581628780726107
0.9,0.4,0.4,0.8,0.2,0.1,1.5766209185406161,-0.5874436264296534,-0.541261134371953,0.5326174155477597,0.24018710989904538
0.6,0.3,0.8,0.9,0.7,0.0,-0.5116282897155934,1.5641016892936668,1.3117033395521058,1.1392771707496263,0.9830568684582158
0.5,0.2,0.2,1.0,1.0,1.0,-0.12804020823130347,1.0008616131426826,1.1364585250318346,2.236476571257186,2.0419529006586665
0.8,0.5,1.0,0.0,0.5,0.9,-1.2024684804530812,2.205107113839572,2.2068031107985355,1.7852254166222057,1.750753833562529
0.8,1.0,0.6,0.6,0.0,0.4,-0.28084391112139917,1.0916295725642118,1.2411405084850957,3.1268621979623425,3.0872280729343924
0.7,0.3,0.0,0.1,0.6,1.0,0.7108998170024983,0.3170484591280235,0.4193794965831863,2.979026181523589,2.7511849292462247
0.0,0.6,0.1,0.6,0.4,0.2,0.9351264655169769,0.06127763557596286,-0.0014425283284701228,1.5713962128633003,1.2505312688149057
0.5,0.4,0.6,0.2,0.9,0.2,0.20482370406454922,0.8545248385700305,0.8074893091692719,1.630028738344149,1.60979407913541
0.7,0.5,0.0,0.7,1.0,0.8,-0.19845821122097518,0.9649737181513016,1.0541636787390631,2.7741987011225917,2.4891606081854354
0.8,0.8,0.0,0.7,0.2,0.0,1.410852405715515,-0.2888064196144669,-0.46978151569591087,1.4355282594283563,1.3304031458314152
0.7,0.1,1.0,0.1,1.0,0.9,-1.53675047868877,2.4566658906776735,2.2541257202905447,1.770749557808149,1.4506922587790547
0.5,0.1,0.5,0.9,1.0,0.6,-0.8165654065052417,1.8567354659513693,1.5910096085902496,1.8691339972818428,1.8662931710266777
0.4,0.9,0.8,0.7,1.0,0.5,-0.8197313535826154,1.869655701982539,1.6547679147712222,1.6019826179749048,1.2641204019429748
0.1,1.0,0.8,0.0,0.5,0.3,-0.33504782039154646,1.2375690414145561,1.314468251910578,1.2521397201028461,0.8750324717228661
0.9,0.0,0.4,0.8,0.6,0.2,1.1307873291190227,-0.1159753302445463,-0.35143376936135295,1.0265109704605393,0.6565650976391458
0.4,0.3,1.0,0.2,0.0,0.0,0.14368513774436428,0.861284484938654,0.6242240077973062,0.8927369711111312,0.4320478518721058
0.4,1.0,1.0,0.2,0.5,0.0,-0.2974732552009557,1.379141498323463,1.4543214252284715,0.5919748758247915,0.5338712272590594
0.0,0.3,0.8,0.5,0.3,0.1,0.3852254220405482,0.8210024226553697,0.7003087899817807,0.6400638042389915,0.418019926106596
0.4,0.7,0.3,0.2,0.2,1.0,0.41235080092305354,0.6070403437497337,0.5515479871990583,1.5637096265635626,1.6934496632148646
0.2,0.6,0.6,1.0,0.0,1.0,-1.6577137126124921,2.5143991605373053,2.3962435088105662,4.599435957429836,4.318980022134851
0.1,0.5,1.0,0.6,0.5,0.8,-1.5059247285143522,2.5778446709418996,2.2095773959765075,2.2340212367839873,1.9202378631411026
0.8,0.5,0.5,0.7,0.5,0.9,-0.4631578373509545,1.9917856234380877,1.5492619271523844,2.810513173258423,2.958011767432423
0.1,0.3,0.9,0.3,0.3,0.3,0.014784067568286298,1.0766684090935965,0.565041555270793,-0.015099482423413746,-0.039663193590784004
0.6,0.1,0.3,0.0,0.5,0.0,1.3066691395457881,-0.3934860192025972,-0.613820443368227,-0.12696261451888075,-0.6158098779551379
0.5,0.2,0.7,0.6,0.4,1.0,-1.2767034168313147,2.5021299452217174,2.346322347306402,2.965734434223952,2.8013931821603673
0.0,0.2,0.4,0.8,0.7,0.6,-0.0971072720043687,1.09634104241717,0.963437261112655,2.1630691407842706,2.062399860118132
0.7,0.7,1.0,1.0,0.1,0.7,-1.8854772266408784,3.112816295203671,2.763146238409908,2.1140060575680755,2.0673998145584855
0.7,0.3,0.8,0.3,0.0,0.6,-0.42435170630068725,1.6108344018376175,1.405653796826782,1.8254361714554495,1.6128898745146283
0.3,0.0,0.6,0.5,0.9,0.6,-0.5960579919048986,1.3872146830180343,1.3621410914285446,2.505562580280948,2.4038349218475656
0.4,0.6,0.6,0.2,0.2,0.4,-0.4078138514991876,1.408055779617925,1.2979066833647008,2.234967140025838,1.8165640638909546
1.0,0.1,0.2,0.3,0.9,0.3,1.6066316683906021,-0.5285294593008538,-0.5792803057460109,0.8586588344497983,0.7614203825474927
0.6,0.7,0.0,0.3,0.3,0.6,0.11743605869277102,0.6793357416635593,0.48613980797429635,1.4603993714857388,1.4972168257419614
0.8,1.0,0.6,0.5,0.1,0.3,0.11247656602390821,1.1072008229672279,0.8422507708765697,3.024895837384183,2.6879040859866414
0.2,0.6,0.3,1.0,0.6,0.7,-0.3648765565858658,1.5118681767312072,1.373490631532024,1.9769514917770845,1.7085514459912996
0.2,0.8,0.0,0.1,0.8,0.6,0.8463946616916936,0.2734260293568237,0.07815695090521235,2.254241771263537,2.033328452073085
0.0,0.0,0.1,0.2,0.7,0.7,1.0548584806688601,0.24309062786904084,-0.1477255072815598,2.6618146687787267,2.390318496333351
0.4,0.4,1.0,0.0,0.1,0.0,0.3223955640887507,0.6279649272501148,0.36532970629758754,0.42427446862124196,0.13869106662104985
0.8,0.5,0.6,0.2,0.5,0.4,-0.24199416546581531,1.1857723531030668,1.0497457978018971,2.218126847933385,1.7641939837128797
0.3,0.0,0.6,0.2,0.1,0.9,-0.29950718964216,1.1321571014023928,0.9813411035480487,3.331376607110844,3.039323068914983
0.4,0.4,0.0,0.9,0.8,0.7,0.21423360199066538,0.5940556075084982,0.7624617630465886,2.657388725804972,2.6015331801595227
0.7,0.6,0.1,1.0,0.7,0.2,0.0991399631099599,0.8894315636829658,0.4796642919789802,2.116325755574841,1.6696261951409668
0.4,0.5,0.6,0.7,0.2,0.0,-0.01414920000618844,1.1729100241806114,1.24650544788014,1.9284804912166311,1.952682210545564
0.5,0.2,0.7,0.9,0.9,0.7,-1.667773920747337,2.670656023280097,2.6970253098411656,2.691459146250184,2.5652561615259994
0.1,0.1,0.4,0.6,0.5,0.6,0.2699743161906306,0.8471846881044072,0.7359779594873609,1.2892692526559149,1.3563173841567273
0.4,0.1,0.1,0.5,0.1,0.2,1.4450099414921285,-0.22832673086870559,-0.5503479353299624,1.8585662971849815,1.7434293312505371
0.6,0.2,0.3,0.3,0.2,0.3,1.3148715402240383,-0.4788685825866701,-0.4198315897004395,0.15141483900798425,0.17431464249063777
0.0,1.0,0.0,0.1,0.5,0.0,1.4321746644482554,-0.5585109279245596,-0.6941733065220624,1.652356673792884,1.5741113301295475
0.5,0.8,0.8,0.0,0.0,0.0,0.11543601109172069,0.7638099303303496,0.6868796050293283,0.9740447450830119,0.7691637272458623
0.9,0.8,0.5,0.9,0.3,0.4,0.26704069169206524,0.6022377253967718,0.24383940832941448,1.4370500196239409,1.346293469212383
0.0,0.9,0.8,0.6,0.3,1.0,-1.0052746885711157,1.9643595112886163,1.7802763046766703,3.1639880947558345,2.8500536918553676
0.9,0.9,0.0,0.8,0.1,0.6,1.0453483590452688,-0.06890812151869707,-0.17285554084253174,3.087002370685524,2.87699117031271
0.6,0.1,0.3,0.7,0.3,0.2,0.955968291336077,0.1163753336535141,-0.05902729074050254,0.3476027469497925,0.1618667675557261
0.3,0.0,1.0,0.2,0.8,1.0,-1.131207071381693,1.9335669408252123,1.9409368683842538,2.4949867902373217,2.579267392420252
0.2,0.9,0.0,0.1,0.3,0.9,0.7770942196196262,0.22336969609079982,-0.04734081073538854,2.8920131977319183,2.4893296590992167
0.4,0.8,0.8,0.8,0.2,0.8,-1.2892384470857086,2.118245315395236,2.0983176109810855,2.2122171079080273,2.0243095200162546
0.6,0.4,0.9,0.0,1.0,0.5,-0.4562298314549831,1.4886981035482945,1.5408770753113807,0.29151804603052556,-0.004640815924674427
1.0,0.5,0.6,0.1,0.7,0.6,-0.3296319701551526,1.363188351970222,1.45624214950595,2.830762566464034,2.547742312431045
0.5,0.7,0.1,0.9,0.7,0.5,0.17043104962101358,0.9058302085198616,0.8968689833822768,2.2251926152141945,1.9872279448582002
0.6,0.7,0.6,1.0,0.7,0.5,-1.6081348860347453,2.3409558185422736,2.339239849567569,2.6454349376086146,2.612529279902516
0.6,0.8,0.7,0.4,0.2,1.0,-0.9709400854507386,1.9493471897736905,1.8572103998984808,3.2030935171198305,3.0301649438475367
0.4,0.0,0.0,0.3,0.5,0.9,0.7848276990328401,0.45142676620363176,0.13795470181806624,2.6370039022004907,2.3591529810337155
0.0,0.3,0.6,0.5,0.1,1.0,-0.43546542940189775,1.532939272601519,1.2140903451170966,3.938415787918597,3.7836466340612915
0.1,0.8,0.4,0.7,0.0,0.1,1.291408964340973,-0.2503478749937602,-0.4211964325288488,1.4495400113956287,1.1705761830227357
0.7,0.1,0.5,0.4,1.0,0.5,-0.2410828222816975,1.272699226957704,1.1504234823083825,1.624741135411775,1.599902071010248
0.6,1.0,0.2,0.5,1.0,0.3,0.8890371508155045,0.12206198387615166,-0.0545046055502043,1.1351593062203662,0.7686513469951438
0.9,0.3,0.9,0.5,0.1,0.9,-0.6308699579417268,1.6652793450905223,1.596768802932134,2.16748498339458,2.075754862809313
0.7,0.7,0.0,0.8,0.6,0.1,0.42909782605421054,0.39775246769786055,0.2595652553792672,1.8275811673915587,1.4945797768313827
0.2,0.0,1.0,0.4,0.4,0.6,-0.7577299689428005,1.7142163879894867,1.5707138055135528,0.8020092045662264,0.831869842241305
0.1,0.0,0.9,0.4,0.9,0.3,-0.36061049738780815,1.2896037928974482,1.1015640831802829,0.8657243580727425,0.6386943261901092
0.0,1.0,0.5,0.1,0.1,0.9,0.006691099371329727,1.0257276360410115,0.7918270303613626,3.735314215699972,3.602329576053416
0.6,1.0,0.0,0.2,0.8,1.0,0.20682482122402723,0.9772579831366286,0.8386637596562875,3.854518593407416,3.673379847247636
0.3,0.7,0.2,0.5,0.6,0.0,1.085563886641816,-0.08131992720040053,-0.16079485450906114,0.7087552447736895,0.4446955854250696
0.4,0.2,0.3,0.1,0.0,0.5,1.2031743906738515,-0.09463573606183451,-0.37340912596711145,0.9822939595896648,0.5720603026106591
0.7,0.0,0.2,0.2,1.0,0.0,1.7269705492040925,-0.6820095103602875,-0.8977209255111234,-0.04075542242358019,-0.3375884898003596
0.9,0.5,0.1,0.1,0.6,0.3,1.550054011874522,-0.5692972805067511,-0.42034090291921394,1.602579148065644,1.3205879535722367
0.2,0.1,0.1,0.2,0.7,0.5,0.7046830473071866,0.02416777163578296,-0.02304654603737573,2.3062116959939187,2.0136465563819224
0.2,0.9,0.4,0.7,0.3,0.5,1.0120634190375593,0.2858944463794394,0.024910931670255182,1.2499999127930699,1.0094601316928544
0.0,0.2,0.1,0.4,0.9,0.4,1.196426472725221,0.04405353514415922,-0.08652644104876833,2.038967583680967,1.8032520997918327
0.6,0.9,0.3,1.0,0.8,0.8,-0.025320300222028427,0.9325519095696042,0.7161341956273621,2.1750358139929706,2.0992900363301596
0.7,0.1,0.8,1.0,0.7,0.8,-1.8151005943536027,3.065277571798525,2.862556215432998,2.7567773842202072,2.5569793969030936
0.9,0.2,0.2,0.5,1.0,0.5,0.8346518232848057,0.3049793941258787,-0.018076230223505872,0.8876739978724916,0.47540022159297285
0.3,0.5,0.9,1.0,0.2,0.7,-1.3279244440646605,2.3709164497027317,2.268485588563577,1.7866398442082303,1.7871795266223351
0.4,0.1,0.6,0.9,0.8,0.1,-0.5497334751399884,1.558169247909406,1.5747751064978752,2.282938305508363,2.193986125721501
