X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.8,0.8,0.6,0.2,0.8,0.7,2.2030393977434635,-0.795093540079334,-1.2524488500294577,2.6737964823975355,2.312303362670916
0.2,0.1,0.5,1.0,0.4,0.4,-1.1466860791416673,1.9342369324543554,1.9140130690815362,2.945142976280144,2.8020289257932935
0.5,0.7,0.3,0.6,0.4,1.0,1.9209867951467627,-0.7911687537520592,-1.0505397769681557,1.2393144921492665,1.0458942792606414
0.3,0.7,0.6,1.0,0.1,1.0,0.7348685041116254,0.24107644845863646,0.007779289481720381,2.1788630015256363,2.1169766680315236
0.3,0.5,0.8,0.4,0.6,0.3,1.024735101726075,-0.04119566229238859,-0.24698579696834075,2.6766342131957486,2.3526989853213767
0.9,0.2,0.0,0.4,0.2,0.4,-1.1248695251794159,2.3138983563550903,2.0860059591779434,1.5357903158896034,1.34948028185269
1.0,0.1,0.7,0.8,0.2,1.0,-0.7018949831603882,1.5163344368669425,1.6010976670094665,3.540939671749503,3.2910117937879035
0.9,0.8,0.7,0.1,0.6,0.8,2.15358125305192,-1.2495931726927145,-1.274989070895038,2.819632174075991,2.425106061805215
1.0,0.5,0.9,0.9,0.9,1.0,0.716956939455151,0.3646658443205598,0.4048412807555094,5.545710692006015,5.165031895907461
0.3,0.0,0.0,1.0,0.2,0.8,0.8158177023000115,0.25439148988487237,0.35038163765412766,2.185425715733106,2.05764800259208
1.0,0.8,0.2,0.9,0.6,0.5,-0.08729757397705636,0.991384805025557,0.8328566411037447,4.163498642406886,4.129851555865604
0.6,0.6,0.6,0.3,0.8,0.2,0.5051480726959774,0.496291186919967,0.4807869981527067,2.6502071946695183,2.482513758414285
0.1,0.4,0.8,0.1,0.6,0.9,2.6445562873136628,-1.7059690001829633,-1.7136657018597639,1.4044930509099434,1.2778119526802227
0.5,0.1,0.2,0.4,1.0,0.7,1.9480204276462867,-1.2636724338210295,-1.2236648350008104,2.554002100239698,2.1089747790535367
0.6,0.4,0.5,1.0,0.8,1.0,0.7401713575569278,0.060577447754712646,-0.05149441369973065,3.6877883315374067,3.4666613870699083
0.3,0.0,0.0,0.5,0.7,0.5,0.8961906094884592,0.03338530517405233,-0.15790823771539794,1.6725737731949535,1.4468647994526875
0.0,0.8,0.6,1.0,0.5,0.1,-1.4071873796181023,2.3500480228816807,2.176182569160962,3.2743432225644447,2.942156265542697
1.0,0.7,0.4,0.3,0.6,0.1,0.2777203915890543,0.8001607988336017,0.7149319843032058,2.9870978446645973,2.4358768803138813
0.4,1.0,0.0,0.8,1.0,0.5,0.6968754093665546,0.396085473828068,0.3356540083817487,4.2549268234990665,3.949099284317756
0.4,0.2,0.9,0.7,0.1,0.9,0.7930809657941976,0.0976270930333481,0.10041583950367063,1.757811967792877,1.476724595660923
0.2,0.1,0.0,0.7,0.1,0.8,0.3896171952250867,0.5658916606654163,0.3149939864163166,1.571767144740033,1.4971329353212532
0.9,0.0,0.7,0.0,0.5,1.0,1.5861761201394282,-0.589166842555615,-0.8109438311762591,2.086328120518128,1.7634946077996523
0.2,0.5,1.0,0.1,0.3,0.3,0.2531226222154443,0.6349017861455871,0.7672791702955857,1.7611930476613589,1.381883389716394
0.1,0.8,0.6,0.8,0.1,0.5,-0.9065097949077524,1.7276533405286947,1.7550514261192454,1.5833174595505601,1.5434873140325025
0.7,0.0,0.9,1.0,0.1,0.5,-0.4904451162792068,1.36633463336457,1.2491126657821372,3.3189696175310406,2.942983381577109
0.9,0.2,0.0,1.0,0.0,0.4,-2.486175466458763,3.2837793939726763,3.1916049127576303,3.2511703785091566,3.4071727178952287
0.6,0.3,0.1,0.8,0.5,0.9,0.9928867862773112,-0.06389053512874884,-0.25543736636381037,1.9889310062083543,1.6401268085452358
0.5,0.4,0.2,0.7,0.8,0.7,1.7768329709933834,-0.6678456590524748,-0.8361212170969379,2.2571845249689817,2.2677095221961743
0.3,1.0,0.4,0.8,0.6,0.3,0.3807898531058833,0.7306000579205774,0.6034591111248154,3.843452561316309,3.493288391419397
0.8,0.8,0.5,0.1,0.3,0.3,0.15601365261298417,1.0080225470401993,0.8855737564732338,1.497967352302055,1.2230447522611536
0.3,0.2,0.6,0.5,0.5,0.2,-0.25515649613273605,1.2382344825574743,1.1170528993757167,1.3486963180879714,1.3351416008608135
0.5,0.6,0.1,0.5,0.0,0.5,0.04568831570282805,1.0649634429318169,0.8789602247790933,1.303331239896083,1.130285353825385
0.4,0.8,1.0,0.3,0.7,0.5,1.0416710200910613,-0.08294487388750424,-0.27330391508114943,2.3489907999527424,2.2816281788999735
0.9,0.4,0.5,0.2,0.6,0.0,0.050416285332349375,0.9276199352572434,0.7378238462880488,2.5713585883959564,2.3516769681124767
0.5,0.7,0.1,0.6,0.7,0.0,0.6760701028736922,0.17706757910726378,0.21590458701980325,2.3214027225300424,2.3106003375941038
0.1,0.2,0.4,1.0,0.0,0.6,-0.4437738395343902,1.5467190555915147,1.2337920044381565,2.1089928253628596,1.9306475669429553
