X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.5,0.0,0.3,0.3,0.7,0.9,-0.12238852110541282,0.8658809865450527,0.8700638826839203,0.8576642959145518,0.6473522343615388
0.3,0.5,0.2,0.4,0.7,0.6,0.9808403956624835,0.29531172121015137,0.2009877683654201,-0.24276378861500947,-0.4545260664756206
0.8,0.8,1.0,0.1,0.6,0.7,1.011194588118491,0.20463211925292188,-0.0534246633886648,3.312991164795345,2.6219745439643183
0.7,0.8,0.1,0.5,0.9,0.8,1.0532781555192858,-0.03563088425442229,-0.22647430698378074,3.9136975404710754,3.5341593408594774
0.9,0.4,0.3,0.0,0.3,0.5,1.1925961605460138,-0.18800914372108982,-0.3333537135473211,1.600885748375621,1.2718115718639749
0.0,0.2,0.3,0.8,0.1,0.3,1.037768675774926,0.36607653474010543,-0.006039508504692176,0.22639521609672808,-0.01147905521882045
0.3,0.3,0.7,0.0,0.1,0.9,0.46715591518346883,0.5299789390006989,0.44279431309858985,1.367939257858174,1.205039596294574
0.9,0.0,1.0,0.4,0.7,0.3,0.9844669039244278,-0.10246318485740034,0.07993614472830798,1.2905264484798413,1.0310250332675857
0.2,0.7,0.2,0.0,0.0,0.4,1.4729148033034074,-0.49493819890647023,-0.5189402111721287,0.7715714638736465,0.6635861090095222
0.5,0.5,0.6,0.8,0.4,0.1,0.5198485171487902,0.5824318393711266,0.38502287046252304,0.6789445594652781,0.5802420038386091
0.4,0.9,1.0,1.0,0.8,0.1,0.6227137388260091,0.29649945195538135,0.3547031034855051,2.142302808925468,1.8831376479051745
0.1,0.7,0.9,0.9,0.3,0.6,1.1780487797577288,-0.04262429811888441,-0.295543522924844,2.60113104556885,2.5400518847092433
0.7,0.2,0.0,0.3,0.5,0.9,-0.13538297439191974,1.228775600270993,0.9161729531170171,2.4625422433425426,2.3871001227208337
1.0,0.4,0.4,0.6,0.4,0.4,1.1750203896400824,-0.0224522376297185,-0.11573857428062932,1.0363905103859339,0.9834104477619756
0.3,0.4,0.4,0.8,0.4,0.3,0.4594780335730226,0.5447892882666137,0.4440508608842902,-0.27404260569988237,-0.3763878651303215
1.0,0.7,0.5,0.5,0.0,0.1,1.9296040173521638,-0.7689654946534898,-0.9533476210559535,2.658238164589368,2.4633373112403407
0.5,0.9,0.3,0.0,0.5,0.0,0.7951552844350261,0.11660800920932643,0.027063780171741943,0.23535626255386813,-0.08626531699242815
0.1,0.2,0.4,0.2,0.0,0.3,-0.22397938836500825,1.0505426596594878,0.9352015486460827,0.2686505724653849,0.22565123872728854
0.2,1.0,0.0,0.7,0.5,0.9,-0.02671404239264276,1.2679873116945368,1.045626173829324,0.37022591993499865,0.37383514448015864
0.0,1.0,0.2,1.0,0.7,0.2,1.4123516129032492,-0.6378656574567694,-0.3202506009957003,0.2690512321582659,0.016190900461454057
0.9,0.2,0.3,0.3,0.2,0.3,1.518448005365046,-0.4224503831665235,-0.7612371433121254,2.662939010371856,2.481270225218949
0.4,0.1,0.2,0.9,1.0,0.1,1.792702789072791,-0.9844630796522202,-0.8844912987694556,1.685392284460868,1.4261238350525292
0.4,1.0,0.6,0.8,0.2,0.3,1.326597145217481,-0.31121464835578583,-0.4581338168928907,1.6593692664219788,1.567585641212803
0.0,0.0,0.6,0.0,0.6,0.3,0.7523768100041817,0.11095988933951681,0.15586815296004808,-1.3217307222920656,-1.6532407991106521
1.0,0.3,0.8,0.8,0.8,0.2,0.1376809882952676,0.9312670327225534,0.8479597327470675,1.8146562563332909,1.4787552329370208
0.3,0.2,0.0,0.8,0.8,0.3,-0.01528106398538881,1.287773357714519,1.269820866312877,0.28219922397000696,0.01070649170702484
0.8,1.0,0.2,0.8,0.4,0.3,1.2483117250058529,-0.2276643248578219,-0.2643368493950138,2.1384548622100006,1.7314291909424897
0.0,0.4,0.3,0.6,0.9,0.8,0.40187796045259677,0.32553266088701666,0.025151960095466497,-0.19554486190142578,-0.2359304032556459
0.0,0.8,0.5,0.9,0.0,0.9,0.12739407496559835,0.8446721590918601,0.6549551333495759,2.7906005244547636,2.7549477442552908
0.6,0.5,0.3,0.1,0.8,0.0,0.18612174715441288,1.0330275477870943,0.8281684961716782,0.311933047160778,0.09734518064399156
0.4,0.9,0.6,0.5,0.7,0.8,0.8928395021174877,0.38494863638978216,0.12288969024119589,1.2705884273598478,1.0015955754772907
0.8,0.9,0.2,0.8,0.6,0.6,0.8169328714032378,0.1296065355977469,0.11921245146426909,2.0726034304446377,1.8619396864172888
0.9,0.1,0.6,0.8,0.8,0.3,-0.24537044707182903,1.3065790971527687,1.1129178675224123,2.4205561888821023,2.0259690965315023
0.2,0.3,1.0,0.6,0.3,0.6,1.447086877326981,-0.6443166700474844,-0.8016808062220264,0.8806871317826178,0.5736785634097827
0.5,0.7,0.0,0.8,0.4,1.0,0.4895866440827631,0.4787364881312385,0.3714351943184153,2.895648957018507,2.846048245230605
0.6,0.5,0.8,0.2,0.3,0.9,-0.45076507401361476,1.4334674800861085,1.470619323234265,3.0397117882875366,2.697540257928124
0.7,0.5,0.3,0.4,0.5,0.3,1.0593140576262097,-0.05723615594687105,-0.20231236809235106,0.1503552022843373,0.18783729408454083
0.3,0.7,0.9,0.9,0.9,0.7,0.6698562303208495,0.5501712888789385,0.436799576942304,3.208415739245387,2.802435983850113
0.3,1.0,0.2,0.3,0.9,1.0,0.41428978008841943,0.7660205643578113,0.6530434952949767,2.3277804304005763,2.2015624552338413
0.7,0.7,0.5,0.1,0.2,0.2,2.0339777689485965,-0.9041264972935534,-0.9865189063403222,3.434287616492791,3.3459125481906833
