X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.5,0.8,0.9,0.5,0.0,0.0,0.26240926022136657,-0.36945001172206504,1.1274210132382854,0.1442323395796435,-0.28679497530141923,2.9345514409419953,2.788638208517439,0.9711031537133861,0.7255323287296371
0.1,0.7,0.6,0.9,0.2,0.4,-1.2656595277896956,0.4637040313455351,0.243823262383123,1.4077446635485955,1.3900693257513461,1.5235504713025791,1.3100050510527166,1.309870023011815,1.0140268191726065
0.5,0.2,0.4,1.0,0.2,0.4,0.7231896140640937,1.166107569233246,-1.1532466808053095,0.3816537764707529,0.2256952128695282,0.9144080711725923,0.7628889044613434,1.4308648558907306,1.19279162967952
0.7,0.7,0.9,0.1,0.7,0.0,0.0678403767285266,1.3047519764176787,0.4187686954813773,-0.7972383789158324,-0.9024768641360696,2.39358333544676,2.1904813128588816,1.8338566283149038,1.573944676605433
0.6,0.9,0.9,0.7,0.6,0.9,-1.3607498752646465,0.6513667109780743,0.7712107754571432,0.6672419636512718,0.6715752692871508,1.7592443531999893,1.6051623025263255,2.162239690292542,2.1125145943886334
0.1,0.0,0.1,0.8,0.8,0.3,1.200565454738444,0.854917731185192,-2.553436577443628,1.2590696907313528,1.404964682438933,1.3760349216140806,1.1749464317852503,0.7252326893903415,0.43208406537335764
1.0,0.9,0.8,0.7,0.3,0.6,0.4358747971210587,-0.4961762427992663,0.9342396914197489,0.018445095040936128,-0.15870996687536304,1.7950706221602524,1.6636179670380669,2.110254674190079,1.8151805025587142
0.5,0.1,0.9,0.3,0.4,0.8,-1.088194205907413,1.90501537826757,0.11019734988091777,-0.002534980333122397,-0.2816341039520779,1.6447584633526926,1.2662170616412478,1.6684937445112047,1.2406345177628597
0.1,1.0,0.4,0.0,0.3,0.9,-0.07346430087236341,-0.3675262864522086,-0.22591084707139,1.4659907092456803,1.233873759750806,1.0441858024933766,0.6385043018466978,1.430073450009458,1.1097051926894443
0.2,0.0,0.4,0.9,0.2,0.7,0.2944843940936747,0.8989229366308704,-1.5193282736949973,0.8648933574941754,0.9244601982500579,1.0352069686627514,0.6439237364270798,1.0051114270582888,0.9349134467929275
0.7,1.0,0.9,0.8,0.6,0.9,-1.542222683432102,1.347707038898984,0.2094275050189542,0.7057249274967696,0.5686115122271502,1.3786294368819239,1.052101520094923,2.5650620981299803,2.2486905358902938
0.3,0.7,0.7,0.4,0.5,0.9,-2.3604159657459918,1.2211835030789984,0.43833063797591476,1.3773868223831214,1.2856139209870097,2.446063003088696,2.2176065877053297,1.6450372841869187,1.1764575416857095
0.3,0.6,0.8,0.0,0.2,1.0,-2.0920273747880334,0.904999308956721,0.9222342299344105,1.4719794771197376,1.2551652840174097,0.8300882828066403,0.5489027873898322,2.068291904984934,1.8395590276142773
